,STNID,min,min_05,max_95,max,Latitude,Longitude,Name,FIPS_COUNTY,COUNTY_NAME,AVG_WEEKLY_WAGE
2500,USC00190192,9.9,11.7,78.2,78.8,42.6617,-71.9358,ASHBURNHAM NORTH,25027,"Worcester County, Massachusetts",1121
2501,USC00190408,11.2,12.8,78.65,79.6,42.4283,-72.0275,BARRE FALLS DAM,25027,"Worcester County, Massachusetts",1121
2502,USC00190666,9.0,10.45,80.55,81.6,42.6325,-72.1233,BIRCH HILL DAM,25027,"Worcester County, Massachusetts",1121
2503,USC00190998,11.5,13.350000000000001,80.75,81.8,42.1164,-71.9075,BUFFUMVILLE LAKE,25027,"Worcester County, Massachusetts",1121
2504,USC00192107,13.5,15.3,79.8,80.8,42.1103,-72.1269,EAST BRIMFIELD LAKE,25027,"Worcester County, Massachusetts",1121
2505,USC00197627,14.6,16.55,79.55,81.0,42.0583,-72.0722,SOUTHBRIDGE 3 SW,25027,"Worcester County, Massachusetts",1121
2506,USC00198573,9.7,11.350000000000001,82.1,83.2,42.64,-72.2244,TULLY LAKE,25027,"Worcester County, Massachusetts",1121
2507,USW00004780,14.0,16.25,82.7,83.6,42.5519,-71.7558,FITCHBURG MUNI AP,25027,"Worcester County, Massachusetts",1121
2508,USW00094746,16.4,18.0,78.15,79.3,42.2706,-71.8731,WORCESTER RGNL AP,25027,"Worcester County, Massachusetts",1121
2509,USC00190213,8.7,10.2,78.2,79.4,42.5133,-72.8508,ASHFIELD,25011,"Franklin County, Massachusetts",827
2510,USC00193229,11.2,13.0,80.9,81.7,42.5719,-72.5975,GREENFIELD NO 3,25011,"Franklin County, Massachusetts",827
2511,USW00054756,9.6,11.850000000000001,80.5,81.7,42.57,-72.2911,ORANGE MUNI AP,25011,"Franklin County, Massachusetts",827
2512,USC00190535,15.8,17.65,81.5,82.6,42.4833,-71.2833,BEDFORD,25017,"Middlesex County, Massachusetts",1886
2513,USC00194313,13.5,15.5,83.5,84.8,42.6408,-71.3636,LOWELL,25017,"Middlesex County, Massachusetts",1886
2514,USC00194580,14.1,15.95,83.2,84.2,42.4292,-71.4425,MAYNARD 2,25017,"Middlesex County, Massachusetts",1886
2515,USC00195175,15.3,17.1,81.4,82.3,42.2825,-71.3439,NATICK,25017,"Middlesex County, Massachusetts",1886
2516,USC00196783,16.4,18.25,81.05,82.2,42.5242,-71.1264,READING,25017,"Middlesex County, Massachusetts",1886
2517,USW00014702,17.6,19.200000000000003,82.6,84.3,42.47,-71.2894,BEDFORD HANSCOM FLD,25017,"Middlesex County, Massachusetts",1886
2518,USC00190593,16.0,17.4,78.7,79.9,42.5881,-70.8372,BEVERLY,25009,"Essex County, Massachusetts",1229
2519,USC00193276,14.1,15.95,81.9,83.0,42.7467,-71.0425,GROVELAND,25009,"Essex County, Massachusetts",1229
2520,USC00193505,12.8,14.350000000000001,81.95,83.1,42.7594,-71.0603,HAVERHILL,25009,"Essex County, Massachusetts",1229
2521,USC00194105,16.3,18.5,82.5,83.6,42.6992,-71.1658,LAWRENCE,25009,"Essex County, Massachusetts",1229
2522,USC00194502,19.8,21.55,79.65,80.5,42.5008,-70.8644,MARBLEHEAD,25009,"Essex County, Massachusetts",1229
2523,USC00194744,17.7,19.55,82.75,83.7,42.5947,-71.0208,MIDDLETON,25009,"Essex County, Massachusetts",1229
2524,USC00196245,16.9,19.200000000000003,80.2,81.3,42.5333,-70.9833,PEABODY,25009,"Essex County, Massachusetts",1229
2525,USW00054733,17.2,18.75,79.65,80.4,42.5842,-70.9175,BEVERLY MUNI AP,25009,"Essex County, Massachusetts",1229
2526,USW00094723,16.2,18.45,81.25,82.2,42.7172,-71.1239,LAWRENCE MUNI AP,25009,"Essex County, Massachusetts",1229
2527,USC00190759,12.0,13.75,77.2,78.7,42.1333,-72.9333,BORDEN BROOK RSVR,25013,"Hampden County, Massachusetts",1015
2528,USC00199193,14.6,16.45,81.1,82.6,42.0931,-72.8036,WESTFIELD 3 SW,25013,"Hampden County, Massachusetts",1015
2529,USW00014775,12.0,15.2,82.2,83.2,42.1578,-72.7161,WESTFIELD BARNES MUNI AP,25013,"Hampden County, Massachusetts",1015
2530,USC00190840,15.2,17.950000000000003,81.85,83.1,41.9539,-70.9572,BRIDGEWATER,25023,"Plymouth County, Massachusetts",1058
2531,USC00190860,16.9,18.45,81.4,82.6,42.0478,-71.005,BROCKTON,25023,"Plymouth County, Massachusetts",1058
2532,USC00192451,19.9,21.25,79.35,80.7,41.7653,-70.6697,EAST WAREHAM,25023,"Plymouth County, Massachusetts",1058
2533,USC00193624,19.7,21.45,81.1,82.4,42.2269,-70.9125,HINGHAM,25023,"Plymouth County, Massachusetts",1058
2534,USC00194711,17.2,18.65,81.95,83.2,41.8819,-70.9086,MIDDLEBORO,25023,"Plymouth County, Massachusetts",1058
2535,USC00196486,17.5,19.0,81.75,83.1,41.9819,-70.6961,PLYMOUTH-KINGSTON,25023,"Plymouth County, Massachusetts",1058
2536,USC00196938,19.1,21.0,81.8,83.0,41.785,-70.9175,ROCHESTER,25023,"Plymouth County, Massachusetts",1058
2537,USW00014790,20.1,21.8,83.9,85.8,42.15,-70.9333,SOUTH WEYMOUTH NAS,25023,"Plymouth County, Massachusetts",1058
2538,USW00054769,18.2,19.75,80.3,81.5,41.9097,-70.7294,PLYMOUTH MUNI AP,25023,"Plymouth County, Massachusetts",1058
2539,USC00191386,23.5,24.7,74.75,75.8,41.6569,-69.9589,CHATHAM,25001,"Barnstable County, Massachusetts",969
2540,USC00193821,21.3,22.65,77.65,78.6,41.665,-70.3039,HYANNIS,25001,"Barnstable County, Massachusetts",969
2541,USW00094624,23.0,24.55,77.95,79.3,41.6875,-69.9933,CHATHAM MUNI AP,25001,"Barnstable County, Massachusetts",969
2542,USW00094720,21.8,23.15,79.15,80.8,41.6686,-70.28,HYANNIS BARNSTABLE MUNI,25001,"Barnstable County, Massachusetts",969
2543,USC00191821,9.6,11.850000000000001,80.5,81.3,42.4686,-73.1531,DALTON,25003,"Berkshire County, Massachusetts",913
2544,USC00193213,13.3,14.8,81.65,82.6,42.2167,-73.35,GREAT BARRINGTON 2N,25003,"Berkshire County, Massachusetts",913
2545,USC00194075,10.0,10.9,78.0,78.9,42.55,-73.2333,LANESBORO,25003,"Berkshire County, Massachusetts",913
2546,USC00194131,10.1,11.850000000000001,81.45,82.4,42.3356,-73.2506,LENOX DALE,25003,"Berkshire County, Massachusetts",913
2547,USC00197230,9.8,11.55,75.25,76.4,42.5678,-73.0028,SAVOY,25003,"Berkshire County, Massachusetts",913
2548,USC00199371,10.2,11.95,76.85,78.6,42.1819,-73.2236,WEST OTIS,25003,"Berkshire County, Massachusetts",913
2549,USW00014763,10.8,13.65,78.0,79.0,42.4272,-73.2892,PITTSFIELD MUNI AP,25003,"Berkshire County, Massachusetts",913
2550,USW00054768,13.0,15.2,79.65,80.8,42.6958,-73.1708,NORTH ADAMS HARRIMAN AP,25003,"Berkshire County, Massachusetts",913
2551,USC00192501,23.8,25.05,79.6,80.7,41.3853,-70.5181,EDGARTOWN,25007,"Dukes County, Massachusetts",1094
2552,USW00094724,21.7,22.35,78.1,79.5,41.3931,-70.615,VINEYARD HAVEN AP,25007,"Dukes County, Massachusetts",1094
2553,USC00193890,17.6,19.35,82.9,84.1,42.3031,-71.1239,JAMAICA PLAIN,25025,"Suffolk County, Massachusetts",2270
2554,USW00014739,21.7,23.45,80.55,81.8,42.3606,-71.0106,BOSTON LOGAN INTL AP,25025,"Suffolk County, Massachusetts",2270
2555,USC00195246,21.1,22.3,81.9,83.3,41.6333,-70.9333,NEW BEDFORD,25005,"Bristol County, Massachusetts",999
2556,USC00195984,15.7,16.9,82.3,83.4,41.9928,-71.1667,NORTON WEST,25005,"Bristol County, Massachusetts",999
2557,USC00198367,18.1,19.75,82.35,83.5,41.9003,-71.0658,TAUNTON,25005,"Bristol County, Massachusetts",999
2558,USW00054777,17.9,19.65,81.9,83.2,41.8756,-71.0211,TAUNTON MUNI AP,25005,"Bristol County, Massachusetts",999
2559,USW00094726,19.4,20.9,80.75,81.3,41.6764,-70.9583,NEW BEDFORD MUNI AP,25005,"Bristol County, Massachusetts",999
2560,USC00198757,17.8,19.6,82.05,83.2,42.1608,-71.2461,WALPOLE 2,25021,"Norfolk County, Massachusetts",1324
2561,USC00199316,14.0,16.15,83.5,84.4,42.1333,-71.4333,WEST MEDWAY,25021,"Norfolk County, Massachusetts",1324
2562,USW00014753,16.5,18.2,80.05,81.3,42.2122,-71.1136,BLUE HILL,25021,"Norfolk County, Massachusetts",1324
2563,USW00054704,15.6,17.15,82.1,83.2,42.1908,-71.1736,NORWOOD MEM AP,25021,"Norfolk County, Massachusetts",1324
2564,USC00200032,15.6,17.05,81.2,82.5,41.9164,-84.0158,ADRIAN 2 NNE,26091,"Lenawee County, Michigan",813
2565,USC00200842,14.7,16.55,81.85,83.2,41.8242,-83.8706,BLISSFIELD 1 SW,26091,"Lenawee County, Michigan",813
2566,USC00205603,16.1,17.15,83.4,84.9,41.7217,-84.2147,MORENCI,26091,"Lenawee County, Michigan",813
2567,USC00208080,14.1,16.15,83.1,84.8,42.0028,-83.9336,TECUMSEH,26091,"Lenawee County, Michigan",813
2568,USC00208202,14.8,16.1,82.0,83.2,42.0283,-84.1108,TIPTON 2WNW,26091,"Lenawee County, Michigan",813
2569,USW00004847,16.1,17.7,82.35,83.9,41.8678,-84.0794,ADRIAN LENAWEE CO AP,26091,"Lenawee County, Michigan",813
2570,USC00200089,3.6,5.25,76.25,76.9,46.6447,-88.4811,ALBERTA FORD FOR CTR,26013,"Baraga County, Michigan",786
2571,USC00203744,2.3,3.9,75.2,76.3,46.665,-88.375,HERMAN,26013,"Baraga County, Michigan",786
2572,USC00208706,2.6,4.65,73.75,74.7,46.51,-88.6664,WATTON,26013,"Baraga County, Michigan",786
2573,USC00200106,15.1,17.25,82.75,84.2,42.6158,-82.5436,ALGONAC WWTP,26147,"St. Clair County, Michigan",878
2574,USC00201238,11.6,13.9,81.3,82.8,43.0481,-82.9239,CAPAC 2N,26147,"St. Clair County, Michigan",878
2575,USC00206680,18.0,19.35,80.0,81.1,42.975,-82.4194,PORT HURON,26147,"St. Clair County, Michigan",878
2576,USC00209188,12.1,14.3,80.25,82.0,43.1447,-82.8011,YALE 1 NNW,26147,"St. Clair County, Michigan",878
2577,USC00200128,14.4,15.850000000000001,80.55,81.8,42.58,-85.7892,ALLEGAN 5NE,26005,"Allegan County, Michigan",985
2578,USW00004839,19.4,21.05,81.6,82.3,42.7461,-86.0967,HOLLAND TULIP CITY AP,26005,"Allegan County, Michigan",985
2579,USC00200146,13.9,15.45,81.15,82.4,43.3864,-84.6492,ALMA,26057,"Gratiot County, Michigan",825
2580,USC00200166,9.7,10.7,78.3,79.6,45.1628,-83.5906,ALPENA 10NW,26007,"Alpena County, Michigan",760
2581,USW00014814,12.2,13.649999999999999,76.6,77.3,45.0606,-83.4281,ALPENA WWTP,26007,"Alpena County, Michigan",760
2582,USW00094849,10.3,11.649999999999999,78.4,79.8,45.0717,-83.5644,ALPENA CO RGNL AP,26007,"Alpena County, Michigan",760
2583,USC00200197,-0.2,1.75,77.1,78.7,46.235,-88.4539,AMASA 1W,26071,"Iron County, Michigan",705
2584,USC00207812,-2.1,-0.35,76.25,77.1,46.0556,-88.6275,STAMBAUGH 2SSE,26071,"Iron County, Michigan",705
2585,USC00200220,15.9,16.55,80.85,82.1,42.2875,-83.7611,ANN ARBOR 1W,26161,"Washtenaw County, Michigan",1173
2586,USC00200228,15.2,16.75,82.0,83.6,42.2417,-83.6933,ANN ARBOR SE,26161,"Washtenaw County, Michigan",1173
2587,USC00200230,17.5,18.85,82.3,83.6,42.2947,-83.7108,ANN ARBOR U OF MICH,26161,"Washtenaw County, Michigan",1173
2588,USC00201502,14.7,16.55,80.85,82.5,42.3264,-84.0133,CHELSEA,26161,"Washtenaw County, Michigan",1173
2589,USC00205050,13.5,15.350000000000001,82.1,83.4,42.1508,-84.0236,MANCHESTER,26161,"Washtenaw County, Michigan",1173
2590,USC00207308,14.5,15.75,83.15,84.6,42.1611,-83.7819,SALINE,26161,"Washtenaw County, Michigan",1173
2591,USC00207312,15.7,16.9,82.25,84.1,42.1236,-83.82,SALINE 4SW,26161,"Washtenaw County, Michigan",1173
2592,USW00094889,14.1,15.8,82.45,84.3,42.2228,-83.7444,ANN ARBOR MUNI AP,26161,"Washtenaw County, Michigan",1173
2593,USC00200342,4.8,6.25,79.5,80.7,44.9933,-84.1625,ATLANTA 1SW,26119,"Montmorency County, Michigan",778
2594,USC00200343,9.3,11.7,77.30000000000001,79.6,45.0283,-84.2331,ATLANTA 5 WNW,26119,"Montmorency County, Michigan",778
2595,USC00200361,10.9,12.850000000000001,80.95,82.2,43.6253,-84.0189,AUBURN 2NE,26017,"Bay County, Michigan",817
2596,USC00202631,14.8,16.4,81.15,82.5,43.6156,-83.845,ESSEXVILLE,26017,"Bay County, Michigan",817
2597,USC00206587,9.5,11.649999999999999,80.75,82.3,43.8567,-83.9561,PINCONNING WWTP,26017,"Bay County, Michigan",817
2598,USC00200417,13.7,15.1,79.3,80.5,43.8081,-82.9939,BAD AXE,26063,"Huron County, Michigan",762
2599,USC00201343,12.3,14.350000000000001,79.8,81.0,43.9417,-83.2669,CASEVILLE,26063,"Huron County, Michigan",762
2600,USC00202804,13.3,14.95,78.3,79.3,43.9158,-83.0831,FILION 5NNW,26063,"Huron County, Michigan",762
2601,USC00203585,14.4,15.95,75.25,76.1,43.8322,-82.6428,HARBOR BEACH 1 SSE,26063,"Huron County, Michigan",762
2602,USC00206662,13.1,15.05,78.55,79.6,44.0469,-82.9703,PORT AUSTIN WWTP,26063,"Huron County, Michigan",762
2603,USC00206663,14.3,16.0,76.4,77.3,43.9483,-82.7142,PORT HOPE,26063,"Huron County, Michigan",762
2604,USW00094898,15.7,17.55,76.35,77.2,44.0219,-82.7931,PORT HOPE,26063,"Huron County, Michigan",762
2605,USC00200446,12.1,13.149999999999999,81.95,83.2,43.9006,-85.8506,BALDWIN,26085,"Lake County, Michigan",656
2606,USC00200718,1.0,2.1,77.2,77.9,46.5869,-89.5475,BERGLAND DAM,26131,"Ontonagon County, Michigan",608
2607,USC00206220,7.1,8.649999999999999,78.9,79.6,46.8342,-89.2075,ONTONAGON 6 SE,26131,"Ontonagon County, Michigan",608
2608,USC00200758,15.8,17.0,78.45,79.8,44.5317,-86.1311,BEULAH 7SSW,26019,"Benzie County, Michigan",641
2609,USC00202984,17.8,18.75,76.3,77.3,44.6481,-86.21,FRANKFORT 2NE,26019,"Benzie County, Michigan",641
2610,USC00200770,9.9,10.8,76.75,78.0,46.8325,-87.7503,BIG BAY 1NW,26103,"Marquette County, Michigan",836
2611,USC00201435,-0.9,0.5,77.3,78.3,46.4992,-87.845,CLARKSBURG,26103,"Marquette County, Michigan",836
2612,USC00201439,1.8,2.8,75.4,76.4,46.5192,-87.9858,CHAMPION VAN RIPER PK,26103,"Marquette County, Michigan",836
2613,USC00204130,5.5,6.75,77.3,78.7,46.4911,-87.6894,ISHPEMING WWTP,26103,"Marquette County, Michigan",836
2614,USW00014838,11.6,13.2,74.4,75.2,46.5458,-87.3794,MARQUETTE,26103,"Marquette County, Michigan",836
2615,USW00094850,4.0,5.5,75.55,76.7,46.5311,-87.5483,MARQUETTE,26103,"Marquette County, Michigan",836
2616,USC00200779,10.4,11.95,80.15,81.6,43.7072,-85.4822,BIG RAPIDS WTR WKS,26107,"Mecosta County, Michigan",716
2617,USC00200864,14.2,15.6,82.1,83.3,42.3842,-85.9625,BLOOMINGDALE,26159,"Van Buren County, Michigan",906
2618,USC00207690,21.3,22.45,79.25,79.8,42.4014,-86.2833,SOUTH HAVEN,26159,"Van Buren County, Michigan",906
2619,USC00200925,12.5,13.7,82.0,83.2,45.1672,-84.9139,BOYNE FALLS,26029,"Charlevoix County, Michigan",862
2620,USC00201468,18.9,20.05,74.9,76.2,45.3172,-85.2672,CHARLEVOIX,26029,"Charlevoix County, Michigan",862
2621,USC00202381,12.7,13.95,81.1,82.2,45.1519,-85.1322,EAST JORDAN,26029,"Charlevoix County, Michigan",862
2622,USC00202503,6.9,10.149999999999999,78.55,79.5,45.1806,-85.1992,ELLSWORTH 2ENE,26029,"Charlevoix County, Michigan",862
2623,USC00207277,13.2,14.8,75.65,76.5,45.6911,-85.5464,ST JAMES 4SSW BEAVER,26029,"Charlevoix County, Michigan",862
2624,USC00201052,12.8,15.2,80.35,82.3,43.2172,-82.9906,BROWN CITY,26151,"Sanilac County, Michigan",710
2625,USC00204808,14.1,15.75,78.15,79.0,43.2631,-82.5328,LEXINGTON WTP,26151,"Sanilac County, Michigan",710
2626,USC00205168,12.6,14.75,79.85,81.1,43.3308,-83.0664,MARLETTE,26151,"Sanilac County, Michigan",710
2627,USC00207350,13.2,15.149999999999999,79.3,80.7,43.4194,-82.8192,SANDUSKY,26151,"Sanilac County, Michigan",710
2628,USC00201150,13.5,15.05,82.1,84.1,43.0675,-83.5919,BURTON 4N,26049,"Genesee County, Michigan",898
2629,USC00202851,13.5,15.2,81.05,82.2,43.0378,-83.7694,FLINT 7 W,26049,"Genesee County, Michigan",898
2630,USC00203278,13.3,14.7,81.55,82.7,42.9164,-83.5097,GOODRICH,26049,"Genesee County, Michigan",898
2631,USC00204793,14.3,15.8,80.45,81.5,42.8133,-83.8039,LINDEN WWTP,26049,"Genesee County, Michigan",898
2632,USW00014826,14.8,16.05,80.95,82.3,42.9667,-83.7494,FLINT BISHOP INTL AP,26049,"Genesee County, Michigan",898
2633,USC00201250,15.9,17.7,81.45,83.2,42.0636,-83.4358,CARLETON 2W,26115,"Monroe County, Michigan",1036
2634,USC00202308,16.5,17.85,82.45,84.3,41.9553,-83.6489,DUNDEE,26115,"Monroe County, Michigan",1036
2635,USC00205450,15.2,17.0,82.5,83.8,42.0664,-83.6186,MILAN 4 ESE,26115,"Monroe County, Michigan",1036
2636,USC00205451,15.3,16.65,82.35,83.9,42.0811,-83.6769,MILAN WWTP,26115,"Monroe County, Michigan",1036
2637,USC00205558,17.4,19.15,82.6,83.7,41.9139,-83.3942,MONROE,26115,"Monroe County, Michigan",1036
2638,USC00205563,17.4,18.3,82.95,84.5,41.9069,-83.4158,MONROE,26115,"Monroe County, Michigan",1036
2639,USC00205822,17.4,18.45,82.8,83.8,41.9497,-83.28,NEWPORT 4SSE,26115,"Monroe County, Michigan",1036
2640,USC00207320,14.8,15.75,83.1,84.4,41.8069,-83.5831,SAMARIA,26115,"Monroe County, Michigan",1036
2641,USC00201299,12.2,14.1,81.35,82.9,43.4839,-83.3919,CARO WWTP,26157,"Tuscola County, Michigan",754
2642,USC00201361,10.3,12.8,79.85,81.2,43.5861,-83.1805,CASS CITY 1 SSW,26157,"Tuscola County, Michigan",754
2643,USC00208443,9.9,13.0,80.75,82.3,43.3656,-83.5828,VASSAR,26157,"Tuscola County, Michigan",754
2644,USC00201476,13.9,15.25,80.55,81.7,44.5503,-84.8258,CHARLOTTE,26039,"Crawford County, Michigan",880
2645,USC00203391,6.9,8.2,78.7,79.9,44.6542,-84.6994,GRAYLING,26039,"Crawford County, Michigan",880
2646,USC00201486,5.3,6.85,77.45,78.5,46.3414,-86.9242,CHATHAM EXP FARM 2,26003,"Alger County, Michigan",820
2647,USC00205690,10.2,11.850000000000001,73.8,74.5,46.4122,-86.6625,MUNISING,26003,"Alger County, Michigan",820
2648,USW00014859,12.6,13.5,75.2,76.0,46.6667,-85.95,GRAND MARAIS 2 E,26003,"Alger County, Michigan",820
2649,USW00054810,5.7,7.85,75.15,76.2,46.3344,-86.92,CHATHAM 1 SE,26003,"Alger County, Michigan",820
2650,USW00054813,11.0,12.6,74.80000000000001,76.8,46.4167,-86.65,MUNSING LAKESHORE,26003,"Alger County, Michigan",820
2651,USC00201492,8.3,9.850000000000001,76.9,78.0,45.6528,-84.4725,CHEBOYGAN,26031,"Cheboygan County, Michigan",637
2652,USC00201675,16.5,17.9,80.05,81.3,41.9622,-84.9925,COLDWATER ST SCHOOL,26023,"Branch County, Michigan",811
2653,USC00201780,8.4,10.25,74.0,75.1,47.4675,-87.8669,COPPER HBR FT WILKINS,26083,"Keweenaw County, Michigan",443
2654,USW00094899,13.0,14.45,71.05,71.8,47.4667,-87.8833,COPPER HARBOR,26083,"Keweenaw County, Michigan",443
2655,USC00201802,6.5,8.7,78.9,79.9,45.8269,-87.1589,CORNELL 5SE,26041,"Delta County, Michigan",790
2656,USC00202737,12.2,13.8,74.7,75.3,45.6667,-86.7167,FAYETTE 4 SW,26041,"Delta County, Michigan",790
2657,USW00014824,4.8,6.65,75.75,76.5,45.7181,-87.0939,ESCANABA,26041,"Delta County, Michigan",790
2658,USC00201818,12.9,14.75,81.55,83.2,42.9986,-84.0744,CORUNNA 2 NE,26155,"Shiawassee County, Michigan",756
2659,USC00202328,13.3,15.2,81.55,83.0,42.9269,-83.9894,DURAND WWTP,26155,"Shiawassee County, Michigan",756
2660,USC00206300,14.4,15.55,80.9,82.2,43.0161,-84.18,OWOSSO WWTP,26155,"Shiawassee County, Michigan",756
2661,USC00201896,11.3,12.850000000000001,74.85,75.5,45.6414,-85.0142,CROSS VILLAGE 1E,26047,"Emmet County, Michigan",769
2662,USC00206442,5.5,7.15,77.3,78.3,45.5719,-84.7858,PELLSTON AP #2,26047,"Emmet County, Michigan",769
2663,USC00206507,12.4,13.95,74.65,75.2,45.3725,-84.9767,PETOSKEY,26047,"Emmet County, Michigan",769
2664,USC00206510,11.0,12.350000000000001,75.7,76.6,45.3614,-84.9511,PETOSKEY NCMC,26047,"Emmet County, Michigan",769
2665,USW00014841,5.6,7.15,78.1,79.2,45.5644,-84.7928,PELLSTON RGNL AP,26047,"Emmet County, Michigan",769
2666,USC00202015,17.4,18.7,83.9,84.7,42.3194,-83.2378,DEARBORN,26163,"Wayne County, Michigan",1254
2667,USC00202016,17.9,18.95,83.15,84.8,42.3469,-83.1736,DEARBORN #2,26163,"Wayne County, Michigan",1254
2668,USC00203477,15.8,17.25,80.9,82.3,42.4078,-82.8892,GROSSE POINTE FARMS,26163,"Wayne County, Michigan",1254
2669,USW00014822,19.9,21.15,81.65,83.0,42.4092,-83.01,DETROIT CITY AP,26163,"Wayne County, Michigan",1254
2670,USW00014853,15.8,17.4,82.25,84.0,42.2333,-83.5333,DETROIT WILLOW RUN AP,26163,"Wayne County, Michigan",1254
2671,USW00094847,18.7,19.95,82.5,83.7,42.2314,-83.3308,DETROIT METRO AP,26163,"Wayne County, Michigan",1254
2672,USC00202094,7.7,9.45,74.95,75.9,45.9983,-83.9014,DETOUR VILLAGE,26033,"Chippewa County, Michigan",759
2673,USC00206583,3.2,5.75,78.55,79.6,46.1864,-84.3239,PICKFORD 3NE,26033,"Chippewa County, Michigan",759
2674,USC00207190,6.5,8.05,78.05,79.1,46.2964,-84.5761,RUDYARD 4N,26033,"Chippewa County, Michigan",759
2675,USC00207364,1.4,3.7,76.25,77.5,46.4867,-84.4089,SAULT STE MARIE,26033,"Chippewa County, Michigan",759
2676,USC00208043,5.9,6.65,75.25,76.2,46.6014,-85.2239,TAHQUAMENON FALLS SP,26033,"Chippewa County, Michigan",759
2677,USC00208293,7.2,8.5,75.85,76.9,46.1989,-85.0728,TROUT LAKE 2WNW,26033,"Chippewa County, Michigan",759
2678,USC00208920,10.7,11.45,73.0,74.0,46.7531,-84.9789,WHITEFISH POINT,26033,"Chippewa County, Michigan",759
2679,USW00014847,6.8,8.7,75.6,76.6,46.4794,-84.3572,SAULT STE MARIE SANDERSO,26033,"Chippewa County, Michigan",759
2680,USC00202250,15.4,16.65,80.55,81.8,41.9856,-86.1319,DOWAGIAC 1 W,26027,"Cass County, Michigan",787
2681,USC00202395,16.7,17.8,81.45,82.5,42.6742,-84.485,EAST LANSING 4 S,26065,"Ingham County, Michigan",1044
2682,USC00202423,11.4,12.95,79.5,80.6,44.2839,-83.5036,EAST TAWAS,26069,"Iosco County, Michigan",885
2683,USC00203529,7.2,8.95,79.45,80.7,44.4633,-83.7217,HALE LOUD DAM,26069,"Iosco County, Michigan",885
2684,USC00202427,17.4,18.65,83.0,84.7,42.4589,-82.9439,EASTPOINTE,26099,"Macomb County, Michigan",1117
2685,USC00206982,13.4,15.4,80.65,81.9,42.8783,-82.7958,RICHMOND 4 NNW,26099,"Macomb County, Michigan",1117
2686,USW00014804,16.9,18.15,80.2,81.8,42.6083,-82.8183,MT CLEMENS ANG BASE,26099,"Macomb County, Michigan",1117
2687,USC00202445,18.6,19.8,83.75,85.1,42.0147,-86.2408,EAU CLAIRE 4 NE,26021,"Berrien County, Michigan",1036
2688,USW00094871,19.2,20.45,82.4,83.8,42.1244,-86.4267,BENTON HARBOR AP,26021,"Berrien County, Michigan",1036
2689,USC00202691,14.9,16.65,81.8,83.1,42.4669,-83.3625,FARMINGTON,26125,"Oakland County, Michigan",1251
2690,USC00206658,14.4,15.8,80.8,82.4,42.6389,-83.2556,PONTIAC WWTP,26125,"Oakland County, Michigan",1251
2691,USC00208941,13.5,15.6,79.6,80.8,42.6981,-83.4717,WHITE LAKE 4E,26125,"Oakland County, Michigan",1251
2692,USW00094817,16.6,17.5,81.25,82.6,42.665,-83.4181,PONTIAC OAKLAND CO INTL,26125,"Oakland County, Michigan",1251
2693,USC00202788,10.4,12.8,81.3,82.5,44.565,-85.4133,FIFE LAKE 3WSW,26055,"Grand Traverse County, Michigan",875
2694,USC00204399,10.8,12.9,80.55,82.0,44.5694,-85.5722,KINGSLEY 2WSW,26055,"Grand Traverse County, Michigan",875
2695,USC00206158,15.8,16.4,79.05,80.2,44.9214,-85.5161,OLD MISSION 3SSW,26055,"Grand Traverse County, Michigan",875
2696,USC00208249,14.7,15.649999999999999,78.55,79.9,44.7608,-85.6442,TRAVERSE CITY MUNSON,26055,"Grand Traverse County, Michigan",875
2697,USW00014850,14.2,15.25,79.2,80.5,44.7408,-85.5825,TRAVERSE CITY CHERRY CPT,26055,"Grand Traverse County, Michigan",875
2698,USC00202955,12.4,14.3,80.05,81.9,43.3194,-83.7161,FRANKENMUTH 1SE,26145,"Saginaw County, Michigan",897
2699,USC00207222,13.5,15.5,81.5,83.2,43.4122,-83.9561,SAGINAW #3,26145,"Saginaw County, Michigan",897
2700,USC00207225,14.0,15.3,81.05,82.5,43.4172,-84.0642,SAGINAW 5W,26145,"Saginaw County, Michigan",897
2701,USC00207253,13.6,15.350000000000001,80.65,82.5,43.3,-84.1667,SAINT CHARLES,26145,"Saginaw County, Michigan",897
2702,USW00014845,15.0,16.45,80.8,82.2,43.5331,-84.0797,SAGINAW MBS INTL AP,26145,"Saginaw County, Michigan",897
2703,USC00203025,14.1,15.649999999999999,79.15,80.1,43.4458,-86.0264,FREMONT 4 WSW,26123,"Newaygo County, Michigan",805
